top_category_id,bottom_category_id,primary_color_id,secondary_color_id,product_id
8,1117,1,17,1463463230
8,12410,11,17,977506770
8,12410,14,17,799625040
6,6598,18,17,1629962260
6,6617,1,17,1129262650
6,12394,1,17,470487160
6,12394,4,17,652279980
6,6598,17,17,1593500700
6,12394,1,17,1085670310
6,6598,12,12,764840480
6,12394,14,17,580552820
6,6617,12,12,638541130
10,6617,12,12,529011980
10,12486,12,12,1477292910
10,12486,14,17,1344253840
10,12486,14,17,1435850960
10,12486,14,17,1208097870
10,12486,9,17,1395016000
10,12486,16,16,1443666650
10,12486,0,1,1517705680
10,12486,14,17,1265400390
10,12486,12,12,1278995610
8,1921,1,19,1086435550
8,12213,2,1,1015129160
8,924,17,17,1604662030
8,831,12,17,1293773600
8,924,17,17,1620064830
13,2369,1,1,1615120500
13,2369,4,17,1648522370
13,2369,4,17,1574450820
13,2369,17,13,1648505150
13,2369,1,17,1585642850
13,2369,17,17,1315601040
13,2369,16,16,1577322480
13,2369,1,17,1587244670
13,2369,1,13,1594862720
13,2369,1,17,1587246550
13,2369,4,1,1585691220
13,2369,16,16,587409620
8,2365,14,17,1643738030
13,2369,16,16,1572324650
8,6650,1,17,1388542670
6,6650,17,17,1422320640
8,6058,2,17,733266250
8,6650,1,17,966373920
6,6650,17,1,1629857170
6,6650,9,17,1322971900
2,2084,14,17,587939440
8,169,12,12,1621725400
2,2084,1,1,1198107810
2,2084,4,17,1223760460
2,169,1,17,1075956750
2,169,1,1,1274594690
2,2084,1,17,1459168870
8,11315,1,1,1536440810
8,162,1,17,1598134410
2,2084,9,17,637957910
7,169,1,17,1590774620
8,159,1,1,1606625920
8,131,1,1,726065720
2,96,9,13,1073081650
2,2024,17,17,1556474400
8,125,1,17,839945880
1,117,3,13,780351860
1,121,1,1,1203088080
1,115,4,4,1577253920
8,887,2,17,1613656600
1,116,1,18,1305932800
1,116,9,14,817275400
1,121,3,3,806367960
1,116,17,17,250967000
1,115,1,17,1517776220
8,1931,16,16,1590581330
8,1931,16,16,1552333000
8,12108,1,1,1540403230
8,1931,14,17,949885190
8,1931,16,16,1465132200
8,1931,2,1,1376053080
8,1931,12,12,1189558930
8,1148,12,12,701262820
8,1148,1,1,1201385660
8,957,2,17,1026474460
8,1008,14,1,1637158280
8,1148,1,17,1013120640
8,303,17,1,1625620360
8,1148,14,17,1616531950
8,1148,4,17,1509122400
8,1148,4,1,1436720290
11,1378,17,17,1063250120
11,1373,2,1,763626670
5,1383,1,17,855897430
0,46,17,17,1461366940
5,1376,1,17,1572017770
8,1370,4,17,1231056570
11,1374,1,17,1216002770
8,1401,9,9,1040497850
8,1987,17,17,1172106070
8,1987,16,16,1399423280
8,1987,1,17,832010750
8,1987,12,16,1381211900
8,1987,17,17,1117333010
8,1987,4,17,1640699170
8,1028,1,17,636349850
8,1976,1,1,832541160
6,6786,17,17,1636180190
6,23,14,17,722286490
0,1763,12,17,1538054650
0,6786,1,17,1435040870
8,6786,1,17,1435086560
8,6786,2,17,1525919280
6,23,1,9,1402889600
11,1028,1,17,910377210
11,1354,12,17,1523041880
11,1354,12,12,1396559110
11,1354,16,17,1161628600
11,1354,12,12,643782150
11,1354,1,17,949553530
6,6237,19,19,1142952880
6,6617,1,17,1507002720
6,6416,1,16,1480080830
6,6237,17,1,1561652550
6,6237,1,1,1561633000
6,6760,14,17,1582980260
6,6237,19,19,723170120
6,6237,19,19,712456450
6,6237,17,1,1563123670
6,6237,1,17,1102339620
8,272,4,10,1545613120
8,272,17,17,1206983030
3,272,1,1,1517764690
3,272,1,1,1157618890
8,6687,12,12,1278235890
8,88,19,19,1430407570
8,1019,17,17,1409016690
8,12387,12,17,1397710840
8,1019,1,17,1467278190
5,1812,19,13,657049010
12,1593,19,13,996258930
12,1442,19,19,1396310570
12,1442,0,17,939465490
12,1442,1,1,909812710
12,1442,1,1,909807280
12,1513,1,17,1625652360
12,1442,15,19,670631620
5,2190,17,17,38626390
5,2192,17,17,1552859380
5,2184,17,1,202367580
5,2193,0,1,80869860
5,2189,1,17,63114410
5,2190,11,17,1236939120
5,2192,5,13,1217457080
5,2184,18,17,566513340
5,2190,1,13,1114714500
5,2193,17,17,890612450
5,2190,12,12,714657120
5,494,17,17,1215290460
5,2193,17,17,824406540
5,2193,17,17,1643402810
5,2193,17,17,1458449270
5,460,2,17,1032369890
5,477,1,17,1523542900
5,450,4,4,1596831460
5,450,17,17,1337382520
5,450,4,4,1630832280
5,1754,12,12,1467066300
5,450,13,17,843235080
5,1836,19,17,1426449540
8,6894,1,1,1001371370
8,6083,1,17,1648287670
8,6059,1,17,1652002880
8,6647,13,13,1502222100
8,1077,16,1,269777260
8,6059,2,13,1620069800
8,12461,1,1,1530390730
8,1079,1,14,1522670060
8,1035,4,4,1554540900
5,473,19,13,1326779760
0,49,17,17,661714220
0,49,10,1,1420963800
0,49,1,1,1388157070
0,54,2,1,1600529360
8,2324,1,1,1382447590
0,49,9,10,477068310
5,49,17,17,246732660
0,49,10,17,1386702150
0,49,10,1,1181328350
5,457,17,17,1158131900
5,12171,17,17,1636111490
5,11179,1,1,1585284910
5,12171,17,17,1606470210
5,12171,17,17,1628239510
5,11179,2,17,1447220270
5,11179,1,1,1502692670
5,509,17,17,1136659170
5,11179,1,1,1515753140
5,11179,1,1,1521875440
6,6424,17,17,1188650490
6,6424,1,1,1223972950
8,6424,18,17,1511638330
6,6424,2,17,827462320
8,6424,18,16,962768170
8,6424,17,17,921759380
5,2360,17,17,1628176680
8,2360,17,1,1643107260
8,2844,16,16,483080080
8,1572,12,12,1594538810
12,12457,2,17,1039859450
13,2360,2,1,739261400
13,2360,2,17,1650378510
8,6673,1,17,1508689920
8,2360,19,17,1639334040
13,2360,19,4,1654142160
13,2360,4,17,1494198670
8,2360,17,17,1314663380
13,2360,16,1,1462428850
8,2360,1,1,1477510250
13,2346,16,16,1587619480
13,2346,1,1,1637203660
13,1901,2,17,1587871190
13,2346,14,16,1240711540
13,2346,1,1,1587685340
8,12149,4,17,802383970
13,1283,19,13,974127410
13,2346,17,17,1579129830
13,2346,1,1,1563166960
8,1930,19,17,1608013740
8,1988,14,17,1644307370
8,1930,2,17,1293590380
8,1020,14,17,808776820
8,1930,16,16,730108080
8,1930,2,17,1525842840
5,1826,1,1,218269640
5,436,17,1,1385027270
5,507,1,1,1621880690
5,2201,14,1,1461529120
5,436,1,17,1069415560
5,436,1,17,1650371860
5,1826,1,17,1530398300
8,41,1,1,720322460
6,10841,17,17,1120000630
8,41,17,17,1097976040
8,1201,1,17,676558150
6,41,17,17,1071970250
6,41,4,17,800640110
6,41,4,4,55930870
0,41,14,17,1563723940
8,6083,1,1,885382160
8,6083,1,1,1648399530
8,2781,17,17,525166000
8,2340,17,17,1555082020
8,6059,16,16,1164412720
8,6083,2,17,1654303670
8,2641,2,17,1382448380
8,6619,16,16,770041870
8,6861,1,17,525089160
6,6619,1,17,702874480
8,6619,16,16,681066420
8,6619,17,17,800601640
6,6619,16,16,753902430
6,6619,16,17,272122330
6,6619,1,1,753883900
8,6619,16,16,666278220
5,205,1,1,1109058750
5,2837,1,1,1110539120
8,175,3,3,1567500610
5,2087,1,1,575149890
8,2088,17,17,1053318310
5,2087,17,1,626741240
5,329,4,17,1200884590
8,1147,4,17,523398270
0,206,5,5,583157710
0,1728,2,17,201794830
8,1147,4,17,616943370
8,11486,1,1,161073080
0,6078,17,17,778040230
8,958,1,17,1157719150
8,958,1,17,682065940
8,290,17,17,1190757210
5,46,19,13,1646668140
8,1960,2,2,1551746250
8,1126,1,1,1061613180
8,1126,1,17,1192479840
8,1126,16,16,221817280
8,959,4,1,1189349490
8,959,1,1,127631830
8,1126,1,1,1170132760
6,6293,1,17,1476145330
6,6293,1,17,583087410
6,6293,14,1,1201849150
6,6293,12,12,1500451480
6,6293,2,4,1316552040
6,6293,12,12,1042097520
6,6293,2,17,1329764630
6,6293,14,17,1482607520
6,6293,1,17,1475503790
8,7051,1,1,790714540
8,104,1,1,1269829030
1,2783,17,3,1650768410
8,2889,11,11,473673570
6,12179,1,17,1648866010
8,2889,17,19,901867960
8,1113,13,13,1495078240
8,2889,1,1,564063770
8,2395,17,17,466567100
8,2811,2,17,880747880
8,2885,2,17,1384979500
3,145,4,4,784865930
8,261,2,12,1319464470
3,6504,19,13,1408313510
3,254,1,1,1260845420
8,330,17,17,942756930
8,330,12,12,1224250570
8,330,1,1,1527232040
8,12202,19,1,1223806210
8,330,5,10,775166200
8,12441,4,4,1485164830
8,1618,17,17,1097666710
8,12108,1,1,865611100
8,6823,17,17,1243566140
8,975,1,1,1639918570
12,1263,4,1,618059750
12,1441,2,17,1084528100
5,1441,12,12,1060615220
5,2134,17,17,1565888650
12,1441,4,17,1316290440
5,1441,17,17,1298806130
12,1505,19,17,795851430
12,1504,17,17,734728420
12,1505,1,10,1402195880
5,1431,14,1,694252810
4,2009,2,1,1258937510
4,346,14,17,1106306200
4,2008,4,17,1285607440
4,351,2,1,1533293770
1,114,17,17,1343419050
4,349,17,1,1100977910
4,2009,14,17,1432736650
4,2009,4,4,1042449900
4,2009,17,17,1266131810
4,2013,2,17,1168267680
13,2151,4,4,1252160540
8,2895,2,19,1059660510
8,1358,11,1,1304896540
8,99,16,17,1625230410
7,12197,1,1,1328524960
1,2895,17,17,1024695810
6,1583,16,16,1582458130
1,2895,2,17,1460893620
1,2895,2,17,1075143300
8,1360,1,12,1563334070
6,6861,1,17,856915920
8,6861,10,1,1592528310
6,6861,14,2,1613313960
8,1960,16,16,1499923550
6,6861,2,19,1551007020
6,6078,4,4,1438466410
8,2911,16,16,1317827330
6,6861,1,17,773339320
6,6861,2,16,800746220
6,6861,1,17,1321704180
6,6861,5,17,1084563220
8,2911,3,3,875994730
6,6861,1,17,1025528480
6,6550,17,12,770675850
6,6550,1,17,1590146960
8,2326,17,17,1623179640
8,1668,12,12,1264430500
6,6550,9,9,765411210
6,6550,18,17,1167271040
6,6553,14,12,1207126900
6,6550,3,3,1275971500
6,6550,1,17,1217856020
5,492,19,17,1606793970
5,2129,19,19,480176510
5,492,1,17,573672050
5,492,2,17,1623056520
5,2129,1,17,1266360530
5,492,1,17,1209398140
5,492,1,17,1586327730
5,492,1,17,1586966900
5,492,1,1,1335286800
5,492,4,4,1559723840
5,2188,17,1,611515150
6,7042,5,5,800744950
6,7042,14,4,1034402140
8,177,1,9,1009548120
6,7042,4,4,1501123660
6,157,2,17,651836830
6,7042,1,1,726647590
2,7042,1,1,1076252840
6,7042,19,13,1016484200
6,7041,5,17,527741520
6,7042,4,4,1539420420
6,7042,3,3,748552640
6,7042,4,4,1539307110
5,158,13,17,887852240
6,6454,17,1,1302516240
5,2202,14,17,1562461300
5,2203,1,17,1581315120
5,2203,1,1,1557514160
5,2203,1,1,1541207550
5,1852,2,17,1515273830
5,2200,4,17,1603717860
5,2203,1,17,1577931780
5,2203,1,17,1592334330
5,2132,14,14,1310283130
5,2203,9,17,1543802210
5,11144,14,17,1652972830
5,1854,1,17,1653051140
10,6605,17,12,1312601450
10,6605,4,4,1585305480
5,43,1,17,1339968290
10,6605,17,17,958706390
8,6605,17,17,1444708180
8,6605,1,17,1462229990
10,6605,5,5,1630132750
10,6605,12,12,1394061760
10,6605,1,17,1521021490
8,6605,17,17,1039531040
10,6605,4,17,1333140690
10,6605,17,12,1312932820
10,6605,4,4,1599640470
10,6605,17,17,1329897900
13,2392,12,12,1614704450
13,2392,4,17,1567802600
10,2392,19,0,1629046060
13,2392,12,12,1506644870
6,2392,9,0,55707460
13,2392,2,17,1323807940
8,2390,11,17,1640130440
13,2392,12,12,1501592690
13,2392,4,17,1491262530
13,2392,2,17,1634535380
10,1289,4,4,1127406000
10,2178,2,17,1178732520
10,1678,16,1,1618249180
10,2178,1,17,502096220
10,2178,4,17,1046355520
10,2178,17,17,1594588280
10,2178,17,17,986496750
10,2178,4,4,1207434340
10,1673,16,16,1580504290
10,2178,2,17,606242460
6,6767,2,1,1544355450
6,6297,9,17,1405163560
6,6289,10,1,1612429920
6,6297,9,17,1409674220
6,6289,2,1,620136090
6,6297,16,1,1247307890
6,6220,19,13,548157330
6,6767,2,1,1508986870
6,6289,1,17,1119280450
8,11368,2,17,1174696660
8,369,19,17,1433409410
4,357,1,15,871732210
8,2042,17,17,1354179550
8,369,1,17,1613059600
4,369,10,17,1406296070
4,2087,4,17,1485408660
13,2356,19,19,1399499460
13,2356,3,1,716796010
6,2356,1,1,1642043730
13,2356,2,1,1435408190
8,356,12,12,706591500
8,2364,1,17,1569388460
13,2356,0,17,1642323790
9,6074,12,12,1129821980
13,2364,1,1,469779490
8,2356,19,19,1552228860
8,1895,17,1,1638355040
8,1055,4,1,1566181250
8,1055,1,17,1621920920
8,1994,17,17,1598060420
8,1055,17,17,1654854600
8,1080,19,19,1433148730
8,1055,17,1,1560330590
8,1934,9,17,1206852580
8,1055,1,1,686117080
8,1055,12,12,902160230
8,11837,1,1,1589041400
8,1055,17,1,1440637870
6,7033,17,1,1479626330
6,9202,17,1,1277567760
6,7035,1,12,1182817270
6,9202,17,17,1573904590
6,12382,17,17,600872210
6,7037,17,17,531669530
6,9202,2,17,996966130
1,121,2,1,504592660
1,110,2,1,552821770
10,6088,16,16,459975410
1,102,1,17,106341700
1,105,1,17,278123190
1,103,17,1,169425440
1,108,17,17,775470760
1,103,9,1,161090750
1,105,12,12,1242912530
5,11119,17,1,1578149460
5,11119,1,17,1587990280
5,11119,5,1,1622290560
5,11142,19,13,987235650
5,11118,1,1,1566458890
5,556,1,1,816740710
5,552,1,1,1651724560
5,1836,1,16,1163870660
13,1631,1,17,1151711900
13,1631,0,17,1606195200
13,1631,17,17,843034890
13,1631,17,13,1450594150
8,1630,12,12,975416250
13,2054,18,17,1535499920
8,2313,1,1,772513700
8,2313,1,11,1508566930
8,2313,12,12,767204050
8,2643,1,17,1281330800
8,2315,1,17,1144755620
8,1909,1,17,1601977620
8,894,1,1,591044770
8,2783,17,17,1367199890
8,2783,1,1,1170905820
8,2783,17,17,1351817530
1,2783,1,17,672624980
8,1103,17,17,1470141290
8,2783,17,17,1456234200
1,2783,17,17,71271710
8,1312,14,14,904324690
8,2783,1,14,1323870880
8,6823,1,13,1347982080
8,1016,4,4,696226870
8,2889,17,19,1318025100
8,1941,1,17,1384058170
0,50,0,17,1030957290
0,50,1,1,1645147550
8,50,1,1,1617073140
0,50,16,16,1395359310
0,50,2,17,930475290
0,50,0,17,1598402680
0,50,16,1,1632317280
0,50,17,17,1592054970
0,50,17,17,981925860
0,50,4,1,1606262930
8,1911,1,11,1331231260
0,50,17,17,767482330
0,50,9,9,755515340
8,957,17,17,1561282970
3,204,1,1,1352030100
8,2168,17,17,1571520570
8,322,11,11,559423530
8,1960,1,17,1599745840
3,290,1,17,1575760600
3,290,1,17,999849630
3,290,19,13,1653182020
8,1113,9,17,1579412420
8,1113,1,17,1601561570
8,1113,1,1,1516021340
8,1113,1,1,1516272940
8,1113,4,17,1466793790
8,1113,4,1,1150128640
8,1113,2,17,1300913230
6,1113,1,1,1434482630
8,1113,2,17,937354960
8,1113,16,16,1601523720
8,1113,1,1,1521529860
8,12155,17,17,1305996350
8,6888,1,17,1644795960
8,1113,1,17,1601833010
8,1113,5,17,1512824270
8,1113,17,17,1512827600
3,280,16,1,1270209650
3,1815,9,1,1576397910
10,276,4,17,663953870
6,280,2,17,1086184720
3,1385,1,17,1252510940
8,1281,1,1,639454960
3,1815,9,17,1176383990
3,276,17,1,1188158340
3,291,1,17,1479984240
3,513,17,17,758681060
3,276,12,12,1057627760
3,280,2,17,998510660
3,276,4,17,760268660
3,1188,2,17,1642253510
3,1815,1,1,1617724700
3,1815,2,1,1588378870
3,290,11,11,1517100200
8,1060,4,4,1516559540
8,1003,17,17,749356950
8,6108,10,0,1611310310
8,12493,12,1,1088052540
8,12371,14,14,1583725810
8,12387,2,13,906802970
8,1944,14,17,1638249150
8,1002,4,4,1493602110
8,93,2,1,965758290
3,249,13,13,1385669040
13,2097,12,9,533941210
8,1780,1,1,683885440
3,249,12,12,109926500
3,249,4,17,458136450
3,249,14,17,1016315140
8,254,19,17,1031903460
8,609,1,17,1610522690
8,2321,12,12,1448497950
8,2321,17,17,1442816550
8,1034,17,17,1268341390
8,1034,2,17,598325580
8,6069,1,1,1487770500
8,1948,4,4,1340380300
8,1049,4,17,1138551930
8,1935,19,17,1316649640
8,1066,17,1,1214101310
8,1935,19,17,1316656570
8,1934,1,1,1231663760
8,1066,1,17,1526472730
8,1067,18,18,684608910
8,1949,16,16,1425216550
8,1949,14,1,1540983110
13,2385,1,17,1463112010
8,2385,1,17,1640626230
8,2385,4,4,1274798150
10,1965,16,16,820714090
13,2385,1,17,1523657460
10,1264,17,1,1387295940
13,1294,12,12,1610523490
10,1347,1,1,1442013400
13,2385,14,17,1390094540
13,2385,17,17,948963470
5,490,16,16,1179853950
5,2187,17,17,1637724730
5,1849,9,13,1577093250
5,435,10,10,1527837500
5,1849,9,1,1577114630
5,1849,2,11,1101785860
5,1854,1,17,1286179520
8,2640,2,17,973509590
8,2643,19,14,1355433070
8,2643,17,17,1634233070
8,2641,2,17,679784570
8,2641,1,1,938948160
8,2781,1,17,731670970
8,2641,1,0,1642586420
8,1942,1,17,1586990140
8,2643,16,16,1394694890
8,2643,2,17,1627541440
8,1043,11,11,1006922970
8,2641,16,16,1193604330
8,6257,17,17,960455000
8,6257,17,17,48556140
8,6257,1,17,1546490360
6,9117,1,16,824432010
8,1784,1,17,515096670
6,6257,1,17,1405297910
6,2279,1,17,215887090
8,6257,1,1,47137830
6,6257,1,17,1651876990
6,6257,1,17,215802680
8,2279,1,17,1065391790
6,6257,17,17,1463111010
6,6257,1,17,1405306730
8,121,4,1,806654880
6,6257,17,17,1276915960
2,168,12,17,1404073450
2,12069,6,1,1450545650
2,12069,6,1,1389279490
2,168,4,17,1224954340
8,237,1,1,1564731340
2,186,9,1,1158372280
2,12069,1,17,1409762880
2,168,1,17,1459937410
8,6493,16,17,1619818780
8,6493,17,17,1505766910
8,2821,4,1,487160870
8,1979,1,1,1391520580
8,6497,1,1,1088912060
8,6495,1,1,1557413270
8,6493,1,17,1151585490
8,6823,12,12,639226450
8,6497,17,17,1338743860
8,6497,1,17,1338744150
8,6493,16,1,1454323940
8,6497,4,1,886541060
8,6493,17,17,1647866010
8,9122,17,17,1143197800
8,9122,17,17,1143195330
8,937,4,17,904194810
8,937,14,17,1607963450
8,937,14,17,1608412300
8,937,14,17,1580531440
8,9122,1,17,609233330
8,9122,4,17,761756200
3,250,17,1,688297360
3,11297,1,1,619291520
3,253,4,1,199919730
3,250,2,2,1566093020
3,250,2,2,1567777230
8,12419,1,1,1555537070
8,12419,5,5,1405099960
8,12419,17,17,1583088500
8,920,17,1,737776180
8,920,17,1,1041359100
8,920,1,1,1466801610
7,12419,14,14,1037873500
7,1271,14,14,1196796600
7,12419,4,5,969633070
8,12419,5,5,1207358810
6,6595,1,17,1533812910
8,6839,10,10,709594680
6,6595,19,1,936759700
6,6581,1,17,493091940
10,2177,14,1,1548429930
6,6056,1,17,1223676660
6,6595,12,12,1431416020
6,6595,1,1,743142630
6,6595,1,17,1532987260
6,6863,1,1,255401980
8,6863,17,1,1610063220
8,6863,1,17,1635738730
6,6863,1,1,1246323730
8,6863,1,17,1454005510
0,61,9,17,776924470
9,61,1,17,1397415250
0,61,17,1,1246710560
0,61,1,17,681719190
9,61,12,17,1278749590
9,61,16,17,938847000
0,61,17,17,1252937080
0,61,17,13,1516329170
9,61,19,19,1249456510
0,61,10,10,1379825320
8,1802,4,1,1059741920
0,12140,1,16,1274865210
9,61,2,1,1574379760
6,2334,2,17,720230910
0,61,1,17,1251462530
0,12140,19,19,1164413170
5,2170,4,1,1342039680
5,2198,14,17,716594990
5,2198,1,17,1503194980
5,2202,4,4,1571707060
5,2198,1,1,1111401400
5,2127,1,1,625697650
5,469,14,17,1604684920
6,830,18,19,1652664480
13,1808,4,17,1636873520
5,535,1,17,1496698130
5,1568,1,1,720004970
8,2405,4,4,840930600
13,1579,1,17,1535308950
2,183,19,6,1536942480
5,6313,1,17,1652575020
13,1561,17,17,770986260
8,280,4,1,1468604800
13,1579,6,6,1341860350
6,1579,1,17,771197380
6,6808,17,1,1539580860
6,6808,12,12,1448268010
6,6808,2,17,1609787130
6,6808,17,1,1437904520
6,6808,12,12,1432566190
6,6809,4,1,1321867140
6,6808,17,1,1405790650
6,6808,1,1,1619256360
5,2172,12,17,1382030660
5,2122,4,1,658969550
5,2122,17,17,1154045410
0,2172,1,17,1340085220
5,2172,17,17,1480769650
0,2172,12,17,1197993860
8,2172,17,1,1533199740
0,2172,17,17,1264024720
0,2172,1,17,1137346120
5,2172,14,17,959246030
5,1728,17,17,1190035700
6,6477,17,17,1634322050
6,6477,1,17,1631763300
6,1249,1,17,1515638370
6,6477,16,16,82313160
6,6477,1,17,1595252330
9,6476,2,17,1605748070
6,6477,9,17,80303770
6,6477,9,17,1380709310
8,2231,12,17,951937230
8,2231,12,12,211831630
8,2231,12,17,1124331370
8,1172,1,17,700924100
8,12112,12,12,800604510
8,1670,0,17,1412691940
8,2231,12,17,1596745600
8,2231,12,17,797726520
8,2231,12,12,822217280
8,330,1,17,1652691810
8,12491,1,17,1406862890
8,2231,12,17,1573790260
8,2231,16,17,843459980
8,1858,9,17,1300007290
5,394,4,4,702400790
5,494,1,1,1132359880
5,383,1,17,671398710
5,395,1,17,1624502720
5,494,1,1,597351640
8,1866,13,17,1652814340
8,1911,14,14,1450539610
14,11266,2,1,734696110
2,11266,9,9,1605409260
6,6551,4,1,1373930460
14,11266,9,9,1333812340
8,1647,9,18,669282210
8,1065,9,9,1633625270
8,1220,14,17,1261452400
8,911,12,12,1446862010
5,915,11,11,1639128920
5,2910,2,17,1632081960
8,913,3,10,948468830
8,2377,1,17,1337367060
8,915,17,17,935523130
6,6657,1,17,929948730
6,6657,4,17,481623660
8,1132,16,16,1176897740
8,1132,1,1,1186477240
8,1132,16,16,1184241300
8,1132,17,17,1621583040
8,1132,1,1,1621583230
8,12442,17,17,571194780
8,902,14,1,1049463350
8,12442,1,17,1083685170
8,12442,1,1,1543655960
8,12442,1,17,1313680060
8,910,2,17,788779650
9,6426,19,17,1621246030
6,6426,17,1,555584390
6,6426,14,1,1315684380
6,6284,2,17,1217868120
6,6426,2,17,1435512260
6,6772,1,17,1299560110
9,1197,10,10,1591113350
6,6287,1,1,1586904390
6,6283,1,17,1096060260
8,1160,1,1,1639253360
6,6220,9,1,773485370
6,9323,2,12,995949240
6,6239,2,17,1410970140
6,9323,2,9,987434770
6,6772,1,17,911130920
6,1208,0,17,1573039300
8,12369,9,10,1482356420
6,6704,1,17,265956690
6,1455,1,17,198217700
8,6684,1,1,1514500980
6,6687,12,12,1490816530
8,6500,1,17,726931840
8,6688,17,14,1201010010
6,1030,16,16,1207150780
8,2911,17,17,1635524930
8,1944,4,1,1443319220
8,2173,4,4,1185140010
8,1930,2,1,1454303580
8,1930,17,17,1046043440
8,6891,19,19,1624724350
